uuid,data_generating_centre,epirr_id,antibody,flagstat_qc:total,flagstat_qc:mapped,flagstat_qc:mapped_pct,flagstat_qc:paired,flagstat_qc:read1,flagstat_qc:read2,flagstat_qc:paired_properly,flagstat_qc:paired_properly_pct,flagstat_qc:with_itself,flagstat_qc:singletons,flagstat_qc:singletons_pct,flagstat_qc:diff_chroms,ctl_flagstat_qc:total,ctl_flagstat_qc:mapped,ctl_flagstat_qc:mapped_pct,ctl_flagstat_qc:paired,ctl_flagstat_qc:read1,ctl_flagstat_qc:read2,ctl_flagstat_qc:paired_properly,ctl_flagstat_qc:paired_properly_pct,ctl_flagstat_qc:with_itself,ctl_flagstat_qc:singletons,ctl_flagstat_qc:singletons_pct,ctl_flagstat_qc:diff_chroms,dup_qc:unpaired_reads,dup_qc:paired_reads,dup_qc:unpaired_dupes,dup_qc:paired_dupes,dup_qc:paired_opt_dupes,dup_qc:dupes_pct,ctl_dup_qc:unpaired_reads,ctl_dup_qc:paired_reads,ctl_dup_qc:unpaired_dupes,ctl_dup_qc:paired_dupes,ctl_dup_qc:paired_opt_dupes,ctl_dup_qc:dupes_pct,pbc_qc:total_read_pairs,pbc_qc:distinct_read_pairs,pbc_qc:one_read_pair,pbc_qc:two_read_pair,pbc_qc:NRF,pbc_qc:PBC1,pbc_qc:PBC2,ctl_pbc_qc:total_read_pairs,ctl_pbc_qc:distinct_read_pairs,ctl_pbc_qc:one_read_pair,ctl_pbc_qc:two_read_pair,ctl_pbc_qc:NRF,ctl_pbc_qc:PBC1,ctl_pbc_qc:PBC2,nodup_flagstat_qc:total,nodup_flagstat_qc:mapped,nodup_flagstat_qc:paired,nodup_flagstat_qc:read1,nodup_flagstat_qc:read2,nodup_flagstat_qc:paired_properly,nodup_flagstat_qc:paired_properly_pct,nodup_flagstat_qc:with_itself,ctl_nodup_flagstat_qc:total,ctl_nodup_flagstat_qc:mapped,ctl_nodup_flagstat_qc:paired,ctl_nodup_flagstat_qc:read1,ctl_nodup_flagstat_qc:read2,ctl_nodup_flagstat_qc:paired_properly,ctl_nodup_flagstat_qc:paired_properly_pct,ctl_nodup_flagstat_qc:with_itself,overlap_reproducibility_qc:N1,overlap_reproducibility_qc:N_opt,overlap_reproducibility_qc:N_consv,xcor_score:num_reads,xcor_score:est_frag_len,xcor_score:corr_est_frag_len,xcor_score:phantom_peak,xcor_score:corr_phantom_peak,xcor_score:min_corr,xcor_score:NSC,xcor_score:RSC,frip_macs2_qc:rep1.FRiP,frip_macs2_qc:rep1-pr1.FRiP,frip_macs2_qc:rep1-pr2.FRiP,overlap_frip_qc:rep1-pr.FRiP,jsd_qc:pct_gen_enrich,jsd_qc:auc,jsd_qc:ch_div,jsd_qc:elbow_pt,jsd_qc:jsd,jsd_qc:syn_auc,jsd_qc:syn_elbow_pt,jsd_qc:syn_jsd
ea7c05e3-6566-4ab5-bdc2-3baab0f6c638,BLUEPRINT,IHECRE00001503.1,H3K4me1,43687916,43221308,98.93,0,0,0,0,0,0,0,0,0,42205572,41799512,99.04,0,0,0,0,0,0,0,0,0,36907231,0,2469722,0,0,0.066917,33607451,0,560958,0,0,0.016691,36906556,34505380,32264981,2094583,0.934939,0.935071,15.404012,33576724,33042797,32554363,479404,0.984098,0.985218,67.905906,34437509,34437509,0,0,0,0,0,0,33046493,33046493,0,0,0,0,0,0,119584,119584,119584,1.5e+07,225,0.207305523981958,40,0.2059957,0.1896886,1.092873,1.080323,0.569377589447,0.547787134283,0.547707045736,0.54009456837,0.121733466169,0.490753961082,0.246266299328,1.63031205477e-99,0.823223518216,0.493322425945,0.392610841322,0.51528538497
bf18ae5e-22fb-4b3e-9231-8de9d622ae43,BLUEPRINT,IHECRE00001503.1,H3K4me3,38283390,37721911,98.53,0,0,0,0,0,0,0,0,0,42205572,41799512,99.04,0,0,0,0,0,0,0,0,0,33637656,0,8026026,0,0,0.238602,33607451,0,560958,0,0,0.016691,33636517,26035716,20728377,3727059,0.774031,0.796152,5.561591,33576724,33042797,32554363,479404,0.984098,0.985218,67.905906,25611630,25611630,0,0,0,0,0,0,33046493,33046493,0,0,0,0,0,0,34504,34504,34504,1.5e+07,145,0.542134122335707,50,0.4835909,0.1893474,2.863172,1.198962,0.664359923877,0.661420447774,0.661426981125,0.658830839812,0.081576149456,0.489266162424,0.314306621296,1.50205403482e-73,0.942338066353,0.494741675393,0.590897277865,0.646131670746
69c89295-1e15-49a2-8f79-3269329ad3d0,BLUEPRINT,IHECRE00001503.1,H3K9me3,53276241,52070853,97.74,0,0,0,0,0,0,0,0,0,42205572,41799512,99.04,0,0,0,0,0,0,0,0,0,35811014,0,2116033,0,0,0.059089,33607451,0,560958,0,0,0.016691,35810163,33741213,31872798,1767761,0.942225,0.944625,18.030038,33576724,33042797,32554363,479404,0.984098,0.985218,67.905906,33694981,33694981,0,0,0,0,0,0,33046493,33046493,0,0,0,0,0,0,54738,54738,54738,1.5e+07,100,0.1973578064027,40,0.2279788,0.1895164,1.041376,0.2038729,0.0621636327817,0.0996020027422,0.0994977711596,0.0370400818515,0.256977181473,0.490649054457,0.147532658635,2.87334824669e-97,0.591438179514,0.498385654471,0.106517218241,0.281205065034
31b45e85-5fe7-4756-aab7-76a86760793a,BLUEPRINT,IHECRE00001504.1,H3K27ac,30585523,29565921,96.67,0,0,0,0,0,0,0,0,0,49437523,48770580,98.65,0,0,0,0,0,0,0,0,0,24754506,0,3834966,0,0,0.15492,38988288,0,694643,0,0,0.017817,24750077,21065929,17927902,2684536,0.851146,0.851038,6.678213,38972286,38300593,37684587,604317,0.982765,0.983917,62.358972,20919540,20919540,0,0,0,0,0,0,38293645,38293645,0,0,0,0,0,0,55809,55809,55809,1.5e+07,195,0.250206613105644,45,0.2234499,0.1619914,1.544568,1.435361,0.357838904904,0.350126763254,0.350013487183,0.327758280621,0.172405081356,0.488126254476,0.226233270822,6.36303328725e-60,0.748377564608,0.51357206025,0.33500421493,0.425501438047
0508dcb4-13f4-4855-b471-20ac3120ffeb,BLUEPRINT,IHECRE00001505.1,H3K27ac,30728480,29128813,94.79,0,0,0,0,0,0,0,0,0,49437523,48770580,98.65,0,0,0,0,0,0,0,0,0,24294818,0,8285742,0,0,0.34105,38988288,0,694643,0,0,0.017817,24292756,16265218,10648997,3858981,0.66955,0.65471,2.759536,38972286,38300593,37684587,604317,0.982765,0.983917,62.358972,16009076,16009076,0,0,0,0,0,0,38293645,38293645,0,0,0,0,0,0,47683,47683,47683,1.5e+07,170,0.222055819485058,45,0.1924442,0.1366884,1.624541,1.531094,0.365593687062,0.34284909319,0.343059241268,0.3243455674,0.155928931161,0.486438456462,0.296028981914,9.93682676395e-46,0.727658774746,0.513407257534,0.340475841057,0.425695343088
ea97ec67-4e88-45e9-9239-81aac25809f9,BLUEPRINT,IHECRE00001506.1,H3K27ac,36211332,34317971,94.77,0,0,0,0,0,0,0,0,0,49437523,48770580,98.65,0,0,0,0,0,0,0,0,0,28366379,0,11097733,0,0,0.391228,38988288,0,694643,0,0,0.017817,28364995,17621421,10622903,4413824,0.621238,0.60284,2.406735,38972286,38300593,37684587,604317,0.982765,0.983917,62.358972,17268646,17268646,0,0,0,0,0,0,38293645,38293645,0,0,0,0,0,0,63114,63114,63114,1.5e+07,160,0.192495859822776,45,0.1624162,0.1341531,1.434897,2.064271,0.31901948959,0.299454672291,0.298876717346,0.266247570186,0.170117568123,0.486946998823,0.27916884924,1.99112357133e-49,0.681922690904,0.491102038745,0.292126739013,0.391873014616
cc0efb80-384d-401e-be46-329aeeea0460,BLUEPRINT,IHECRE00001507.1,H3K27ac,37911385,36832188,97.15,0,0,0,0,0,0,0,0,0,64190449,62768852,97.79,0,0,0,0,0,0,0,0,0,30840258,0,4847164,0,0,0.15717,50735160,0,1848677,0,0,0.036438,30838572,26158454,22098814,3517053,0.848238,0.844806,6.283333,50250873,48904513,47627372,1243595,0.973207,0.973885,38.298137,25993094,25993094,0,0,0,0,0,0,48886483,48886483,0,0,0,0,0,0,76572,76572,76572,1.5e+07,180,0.1899244711804,45,0.1817605,0.1637194,1.160061,1.452518,0.3016442269,0.256196182401,0.255824622357,0.22873184004,0.180394402551,0.489356767865,0.209320319248,7.90817309132e-75,0.735303173283,0.4959601199,0.256252708762,0.39920134289
29a2d63f-b2bf-49c0-866b-728524a1396f,BLUEPRINT,IHECRE00001507.1,H3K4me3,38083920,37288477,97.91,0,0,0,0,0,0,0,0,0,64190449,62768852,97.79,0,0,0,0,0,0,0,0,0,34043671,0,11107937,0,0,0.326285,50735160,0,1848677,0,0,0.036438,34042379,23793718,17023571,4493758,0.698944,0.715465,3.788271,50250873,48904513,47627372,1243595,0.973207,0.973885,38.298137,22935734,22935734,0,0,0,0,0,0,48886483,48886483,0,0,0,0,0,0,30705,30705,30705,1.5e+07,185,0.603060766289528,50,0.5409136,0.1816599,3.319725,1.17299,0.808646572382,0.802286011877,0.802609714731,0.801263496303,0.0300450654547,0.488624753441,0.575337481207,2.23773951793e-65,0.95494985765,0.492324819573,0.669469854815,0.739045767102
f6c67936-5b0a-4ed6-8085-a2a611177783,BLUEPRINT,IHECRE00001508.1,H3K27ac,29833655,26325462,88.24,0,0,0,0,0,0,0,0,0,37983867,37602984,99,0,0,0,0,0,0,0,0,0,21525790,0,9370481,0,0,0.435314,30215818,0,1605414,0,0,0.053132,21520868,12254826,6785368,3104087,0.569439,0.553689,2.185946,29968561,28624976,27365564,1207755,0.955167,0.956003,22.658208,12155309,12155309,0,0,0,0,0,0,28610404,28610404,0,0,0,0,0,0,11891,11891,11891,1.5e+07,195,0.155404830514639,40,0.1204819,0.109956,1.413337,4.317785,0.0734342544744,0.0629598635375,0.062777858052,0.0331842344996,0.224216114336,0.484426297953,0.274152594897,1.72838208976e-34,0.538984433417,0.522217771286,0.103340007353,0.255461453305
3e28aa2d-b7e5-4918-a0af-419b0cf0b2b0,BLUEPRINT,IHECRE00001508.1,H3K27me3,45270071,43995149,97.18,0,0,0,0,0,0,0,0,0,37983867,37602984,99,0,0,0,0,0,0,0,0,0,35863491,0,4321929,0,0,0.120511,30215818,0,1605414,0,0,0.053132,35860541,31662662,27932300,3328780,0.882939,0.882184,8.391152,29968561,28624976,27365564,1207755,0.955167,0.956003,22.658208,31541562,31541562,0,0,0,0,0,0,28610404,28610404,0,0,0,0,0,0,47393,47393,47393,1.5e+07,200,0.176521321698193,40,0.1788453,0.166435,1.060602,0.8127413,0.0933936130448,0.0999324269309,0.100467513592,0.0533267324454,0.255962228858,0.490328463841,0.147234762303,7.51439252668e-91,0.617856985769,0.494062456948,0.0905387829405,0.280547417481
7644257d-84a8-452c-b39d-72874c3d0d4b,BLUEPRINT,IHECRE00001508.1,H3K36me3,40246700,39723098,98.7,0,0,0,0,0,0,0,0,0,37983867,37602984,99,0,0,0,0,0,0,0,0,0,33160549,0,4915942,0,0,0.148247,30215818,0,1605414,0,0,0.053132,33158312,28383829,24253077,3570585,0.856009,0.854468,6.792466,29968561,28624976,27365564,1207755,0.955167,0.956003,22.658208,28244607,28244607,0,0,0,0,0,0,28610404,28610404,0,0,0,0,0,0,115662,115662,115662,1.5e+07,220,0.183203824536475,40,0.1763088,0.1720583,1.064777,2.622161,0.417445191336,0.364734231439,0.364581368971,0.354099231441,0.165811708149,0.489781286585,0.219349666316,2.92293180454e-81,0.754143558042,0.499250803144,0.263231136889,0.420219608465
3ff79a1c-fa56-40ee-8e45-af67644a868b,BLUEPRINT,IHECRE00001508.1,H3K4me1,41301931,40528421,98.13,0,0,0,0,0,0,0,0,0,37983867,37602984,99,0,0,0,0,0,0,0,0,0,34118322,0,5206740,0,0,0.152608,30215818,0,1605414,0,0,0.053132,34115907,29062121,24694681,3772470,0.851864,0.849721,6.546024,29968561,28624976,27365564,1207755,0.955167,0.956003,22.658208,28911582,28911582,0,0,0,0,0,0,28610404,28610404,0,0,0,0,0,0,75080,75080,75080,1.5e+07,195,0.175199266348544,40,0.1681871,0.1607865,1.089639,1.947517,0.170309690869,0.163171753529,0.162806419479,0.124955434408,0.22165189991,0.489899683907,0.16701387917,3.32848946799e-83,0.659354544618,0.513575465038,0.164590547462,0.33457913225
55314661-bc45-4308-bfd4-d3d00bb0ac86,BLUEPRINT,IHECRE00001508.1,H3K4me3,38290082,35952112,93.89,0,0,0,0,0,0,0,0,0,37983867,37602984,99,0,0,0,0,0,0,0,0,0,30694646,0,3321382,0,0,0.108207,30215818,0,1605414,0,0,0.053132,30688437,27557417,24838648,2382575,0.897974,0.901342,10.425127,29968561,28624976,27365564,1207755,0.955167,0.956003,22.658208,27373264,27373264,0,0,0,0,0,0,28610404,28610404,0,0,0,0,0,0,36900,36900,36900,1.5e+07,190,0.275741048480205,40,0.2372089,0.1812262,1.52153,1.688286,0.355675554804,0.340201960708,0.340467958094,0.330883429203,0.171122705854,0.489607390408,0.191681294909,1.56197378153e-78,0.769848092864,0.508480186569,0.337010944443,0.451416557619
ed370922-25ef-47f2-a418-4e72e927a2c1,BLUEPRINT,IHECRE00001508.1,H3K9me3,38513265,37254977,96.73,0,0,0,0,0,0,0,0,0,37983867,37602984,99,0,0,0,0,0,0,0,0,0,26021686,0,3656898,0,0,0.140533,30215818,0,1605414,0,0,0.053132,26019530,22450887,19401897,2665753,0.862848,0.864193,7.278205,29968561,28624976,27365564,1207755,0.955167,0.956003,22.658208,22364788,22364788,0,0,0,0,0,0,28610404,28610404,0,0,0,0,0,0,23305,23305,23305,1.5e+07,210,0.189190723250182,40,0.2133062,0.1766837,1.070788,0.3415119,0.0894621880131,0.0628468396148,0.0626125296248,0.0307422067369,0.256740931631,0.488519976821,0.167679647483,3.56298270847e-64,0.58340097646,0.517747448657,0.0778658976509,0.26260865131
c6b9aa1f-f3a9-4c64-b8bd-7979eb703734,BLUEPRINT,IHECRE00001510.1,H3K27ac,27369066,18303487,66.88,0,0,0,0,0,0,0,0,0,40435504,39834022,98.51,0,0,0,0,0,0,0,0,0,15793670,0,11826798,0,0,0.748832,31909567,0,811855,0,0,0.025442,15790912,4113729,1221421,548287,0.260512,0.296913,2.227704,31854278,31099457,30394886,688185,0.976304,0.977345,44.166737,3966872,3966872,0,0,0,0,0,0,31097712,31097712,0,0,0,0,0,0,101848,101848,101848,1.5e+07,185,0.137916090422999,40,0.05912606,0.05118622,2.694399,10.92337,0.514014176801,0.593001156271,0.593730318053,0.395365536466,0.0675602525908,0.472669659307,0.730295857042,6.62914367056e-11,0.746890082251,0.492803577105,0.261646073214,0.33469835143
5db1da0e-360e-4c9b-bb8f-c6dc0cb06b11,BLUEPRINT,IHECRE00001510.1,H3K27me3,41596339,40096945,96.4,0,0,0,0,0,0,0,0,0,40435504,39834022,98.51,0,0,0,0,0,0,0,0,0,32129300,0,6877063,0,0,0.214043,31909567,0,811855,0,0,0.025442,32128424,25348105,19892128,4368122,0.788962,0.784758,4.553931,31854278,31099457,30394886,688185,0.976304,0.977345,44.166737,25252237,25252237,0,0,0,0,0,0,31097712,31097712,0,0,0,0,0,0,89596,89596,89596,1.5e+07,180,0.172518292629867,40,0.1661471,0.1569741,1.099024,1.694552,0.272367237593,0.204760447427,0.204382332414,0.144031643807,0.182829664576,0.489201231458,0.279368779665,1.16693896063e-72,0.680409217592,0.496605573335,0.197514656029,0.349677265792
cc6050d7-6b3d-4575-90cc-ba1acf604686,BLUEPRINT,IHECRE00001510.1,H3K36me3,31917548,29964359,93.88,0,0,0,0,0,0,0,0,0,40435504,39834022,98.51,0,0,0,0,0,0,0,0,0,24556513,0,17285075,0,0,0.70389,31909567,0,811855,0,0,0.025442,24555194,7575783,2754380,1223720,0.308521,0.363577,2.250825,31854278,31099457,30394886,688185,0.976304,0.977345,44.166737,7271438,7271438,0,0,0,0,0,0,31097712,31097712,0,0,0,0,0,0,129121,129121,129121,1.5e+07,170,0.128328989042884,40,0.09365097,0.0885148,1.449803,7.751717,0.606343818573,0.593380347396,0.592490125861,0.510116538062,0.0602016873174,0.479836454897,0.703529171848,2.46983428743e-20,0.847802964568,0.534437073749,0.310097242212,0.414465296855
5167c1d2-0fa0-4a3b-8f88-b94b3c9bdaea,BLUEPRINT,IHECRE00001510.1,H3K4me1,39894669,38953110,97.64,0,0,0,0,0,0,0,0,0,40435504,39834022,98.51,0,0,0,0,0,0,0,0,0,33427900,0,8506629,0,0,0.254477,31909567,0,811855,0,0,0.025442,33426138,25102586,18666705,4926922,0.750987,0.743617,3.788715,31854278,31099457,30394886,688185,0.976304,0.977345,44.166737,24921271,24921271,0,0,0,0,0,0,31097712,31097712,0,0,0,0,0,0,143679,143679,143679,1.5e+07,190,0.187053692190206,40,0.1671963,0.1532864,1.220289,2.427574,0.484558921756,0.436877221861,0.437245475399,0.429265398151,0.146232703557,0.489136733286,0.264385993674,8.75159616088e-72,0.789783155462,0.497406158007,0.320680383325,0.443971227048
2551fafa-fcd0-4432-ada7-087ccd504068,BLUEPRINT,IHECRE00001510.1,H3K4me3,35068572,32036692,91.35,0,0,0,0,0,0,0,0,0,40435504,39834022,98.51,0,0,0,0,0,0,0,0,0,28155948,0,15101508,0,0,0.536352,31909567,0,811855,0,0,0.025442,28151706,13544184,6551938,3128342,0.481114,0.483745,2.09438,31854278,31099457,30394886,688185,0.976304,0.977345,44.166737,13054440,13054440,0,0,0,0,0,0,31097712,31097712,0,0,0,0,0,0,26063,26063,26063,1.5e+07,185,0.341257411693431,50,0.2796979,0.133355,2.559015,1.420653,0.600423548902,0.59096701752,0.591508060561,0.586312300585,0.0746538219083,0.484962214694,0.492710536733,4.8302181639e-37,0.885473855098,0.523609991507,0.526108415181,0.582249952299
60509e10-f5be-42a5-813d-382cbb73f3a9,BLUEPRINT,IHECRE00001510.1,H3K9me3,30782756,29685508,96.44,0,0,0,0,0,0,0,0,0,40435504,39834022,98.51,0,0,0,0,0,0,0,0,0,19394499,0,4340554,0,0,0.223803,31909567,0,811855,0,0,0.025442,19393687,15108356,11688592,2735474,0.779035,0.773651,4.272968,31854278,31099457,30394886,688185,0.976304,0.977345,44.166737,15053945,15053945,0,0,0,0,0,0,31097712,31097712,0,0,0,0,0,0,82510,82510,82510,1.5e+07,170,0.185110230351185,40,0.209451,0.1675486,1.104815,0.4191075,0.252373943332,0.201085208389,0.201052551303,0.106950894384,0.167570230279,0.486016971691,0.352883196648,5.7636570981e-43,0.693400696558,0.491046524248,0.192468923846,0.3315400259
83925784-e517-4be6-b296-ceb6c5278e69,BLUEPRINT,IHECRE00001511.1,H3K27ac,42372665,41079668,96.95,0,0,0,0,0,0,0,0,0,49437523,48770580,98.65,0,0,0,0,0,0,0,0,0,34942395,0,6964137,0,0,0.199303,38988288,0,694643,0,0,0.017817,34941157,28296755,22891813,4417807,0.80984,0.808991,5.181714,38972286,38300593,37684587,604317,0.982765,0.983917,62.358972,27978258,27978258,0,0,0,0,0,0,38293645,38293645,0,0,0,0,0,0,74037,74037,74037,1.5e+07,190,0.264421223484812,45,0.2360488,0.1737606,1.521756,1.455503,0.468687508456,0.444445826518,0.444691557622,0.427273196809,0.136775874231,0.489737602361,0.243011432022,1.4607061703e-80,0.796252903989,0.517148414851,0.394525489137,0.490631564264
ac445f8d-152c-4aab-8b28-4d129e7d900f,BLUEPRINT,IHECRE00001512.1,H3K27ac,34736876,24379142,70.18,0,0,0,0,0,0,0,0,0,49437523,48770580,98.65,0,0,0,0,0,0,0,0,0,19579667,0,10965750,0,0,0.560058,38988288,0,694643,0,0,0.017817,19577186,8744456,3491178,2252047,0.446666,0.399245,1.550224,38972286,38300593,37684587,604317,0.982765,0.983917,62.358972,8613917,8613917,0,0,0,0,0,0,38293645,38293645,0,0,0,0,0,0,44564,44564,44564,1.5e+07,145,0.133334569491879,40,0.1137361,0.09285884,1.435885,1.938745,0.21709672483,0.253898528086,0.253754093005,0.162641680481,0.164032473609,0.481497611901,0.413887966987,3.00612859586e-24,0.679079680271,0.522134876502,0.226034019892,0.312365013914
bbfcf14c-e0f4-425b-85bc-79f4930ccf1a,BLUEPRINT,IHECRE00001513.1,H3K27ac,38406426,35680577,92.9,0,0,0,0,0,0,0,0,0,49437523,48770580,98.65,0,0,0,0,0,0,0,0,0,29815359,0,10902892,0,0,0.36568,38988288,0,694643,0,0,0.017817,29813632,19180401,11955375,4800473,0.643343,0.623312,2.490458,38972286,38300593,37684587,604317,0.982765,0.983917,62.358972,18912467,18912467,0,0,0,0,0,0,38293645,38293645,0,0,0,0,0,0,68177,68177,68177,1.5e+07,165,0.220409781021876,45,0.1884186,0.1452073,1.517897,1.740345,0.393950262804,0.37974248337,0.380102054845,0.350832778113,0.152502292902,0.48752622042,0.27868301831,3.28481993268e-54,0.779956575112,0.523125911952,0.346650702381,0.438719718256
6a944faf-0629-41f5-af9c-914554cbb570,BLUEPRINT,IHECRE00001516.1,H3K27ac,43725430,38623132,88.33,0,0,0,0,0,0,0,0,0,33164607,32682491,98.55,0,0,0,0,0,0,0,0,0,31101766,0,18254584,0,0,0.586931,25935580,0,567152,0,0,0.021868,31085744,13151641,5253034,3120732,0.423076,0.39942,1.68327,25921549,25373544,24862637,498913,0.978859,0.979865,49.833612,12847182,12847182,0,0,0,0,0,0,25368428,25368428,0,0,0,0,0,0,47669,47669,47669,1.5e+07,115,0.155168500822559,40,0.1154993,0.1042876,1.48789,4.538204,0.116699453843,0.152907292933,0.152880840934,0.0523301399613,0.225579254434,0.484859555477,0.27134957035,1.56136650934e-36,0.644487718274,0.488992046331,0.109284082083,0.253541372447
006b1fc0-8d9b-4228-8280-8309e84d17b3,BLUEPRINT,IHECRE00001516.1,H3K27me3,41357458,38597900,93.33,0,0,0,0,0,0,0,0,0,33164607,32682491,98.55,0,0,0,0,0,0,0,0,0,29139819,0,9421063,0,0,0.323305,25935580,0,567152,0,0,0.021868,29134974,19864210,13156409,4770314,0.681799,0.662317,2.757975,25921549,25373544,24862637,498913,0.978859,0.979865,49.833612,19718756,19718756,0,0,0,0,0,0,25368428,25368428,0,0,0,0,0,0,70239,70239,70239,1.5e+07,105,0.172411423103317,40,0.1710706,0.14907,1.15658,1.060945,0.107227243892,0.143376668854,0.143092342516,0.0370570811502,0.251707838117,0.4877695798,0.192834893457,1.99621206948e-56,0.605451302947,0.517768034401,0.0839526789551,0.255187188682
4fd3920d-3464-4bc6-bdfb-88843ac31768,BLUEPRINT,IHECRE00001516.1,H3K36me3,32312805,30823728,95.39,0,0,0,0,0,0,0,0,0,33164607,32682491,98.55,0,0,0,0,0,0,0,0,0,24937223,0,7325536,0,0,0.293759,25935580,0,567152,0,0,0.021868,24936570,17745624,12471852,3808001,0.711631,0.702813,3.27517,25921549,25373544,24862637,498913,0.978859,0.979865,49.833612,17611687,17611687,0,0,0,0,0,0,25368428,25368428,0,0,0,0,0,0,146748,146748,146748,1.5e+07,145,0.20590547341636,40,0.187003,0.1756241,1.172422,2.661178,0.657160440081,0.611879351982,0.612050221597,0.587236472821,0.0715314374812,0.48705798388,0.541517551892,2.69893135896e-50,0.834625550308,0.490614828865,0.393803824626,0.516881594004
0610ce0b-e455-4aa8-bf93-0aabebcfe57d,BLUEPRINT,IHECRE00001516.1,H3K4me1,36926577,35249016,95.46,0,0,0,0,0,0,0,0,0,33164607,32682491,98.55,0,0,0,0,0,0,0,0,0,28875520,0,7588665,0,0,0.262806,25935580,0,567152,0,0,0.021868,28871695,21445935,15655626,4468123,0.742801,0.730004,3.503848,25921549,25373544,24862637,498913,0.978859,0.979865,49.833612,21286855,21286855,0,0,0,0,0,0,25368428,25368428,0,0,0,0,0,0,147576,147576,147576,1.5e+07,110,0.169936706092873,40,0.1622975,0.1497342,1.134923,1.608054,0.285491760632,0.281100444187,0.281731238429,0.220583615756,0.194460289437,0.488233954563,0.216912514445,4.8271004242e-61,0.698558901502,0.493598012253,0.224336532411,0.361897469323
eb2c43a0-de39-4951-b7d2-dbd7b14ef888,BLUEPRINT,IHECRE00001516.1,H3K4me3,21473467,20387345,94.94,0,0,0,0,0,0,0,0,0,33164607,32682491,98.55,0,0,0,0,0,0,0,0,0,17235527,0,4474927,0,0,0.259634,25935580,0,567152,0,0,0.021868,17230086,12863347,9507573,2560083,0.746563,0.739121,3.713775,25921549,25373544,24862637,498913,0.978859,0.979865,49.833612,12760600,12760600,0,0,0,0,0,0,25368428,25368428,0,0,0,0,0,0,34459,34459,34459,1.5e+07,160,0.25998258643898,45,0.2278146,0.1432393,1.815023,1.380347,0.400259465392,0.407155600847,0.407779572,0.380644744062,0.13575793931,0.484784411956,0.363173615582,3.63800060827e-36,0.797748383563,0.525700517144,0.37984351254,0.454585760166
5996e030-9246-49bc-9fe0-9ec72556dea8,BLUEPRINT,IHECRE00001516.1,H3K9me3,56853662,54845641,96.47,0,0,0,0,0,0,0,0,0,33164607,32682491,98.55,0,0,0,0,0,0,0,0,0,41054063,0,11194812,0,0,0.272685,25935580,0,567152,0,0,0.021868,41048158,30029420,21590853,6403885,0.731566,0.71899,3.371524,25921549,25373544,24862637,498913,0.978859,0.979865,49.833612,29859251,29859251,0,0,0,0,0,0,25368428,25368428,0,0,0,0,0,0,11191,11191,11191,1.5e+07,120,0.171513857032841,40,0.1797874,0.1579586,1.085816,0.62098,0.0171398866509,0.0482591420307,0.0478187583393,0.00488672714785,0.300921303632,0.490065918017,0.129788833486,4.78367911854e-86,0.513527292502,0.497123098232,0.028125061597,0.212209887557
def76da7-e51f-466f-a75e-d4cb918f9d1a,BLUEPRINT,IHECRE00001517.1,H3K27ac,28036924,27107512,96.69,0,0,0,0,0,0,0,0,0,34456442,33972512,98.6,0,0,0,0,0,0,0,0,0,23208074,0,4530111,0,0,0.195195,27204763,0,568551,0,0,0.020899,23207330,18797859,15219318,2913315,0.809997,0.80963,5.224055,27191772,26638637,26116311,511339,0.979658,0.980392,51.074358,18677963,18677963,0,0,0,0,0,0,26636212,26636212,0,0,0,0,0,0,61490,61490,61490,1.5e+07,155,0.308075454275645,50,0.2748008,0.1750054,1.760377,1.333429,0.500346140996,0.48340472101,0.483201908621,0.461397542265,0.111510691587,0.487411024792,0.355538272681,3.30879525831e-53,0.78025247214,0.499456024717,0.412727358919,0.508066879721
f61a7747-a070-47ed-8299-1a865decab43,BLUEPRINT,IHECRE00001517.1,H3K27me3,51264530,50664527,98.83,0,0,0,0,0,0,0,0,0,34456442,33972512,98.6,0,0,0,0,0,0,0,0,0,40194901,0,1225342,0,0,0.030485,27204763,0,568551,0,0,0.020899,40193645,38997666,37857772,1106630,0.970245,0.97077,34.209964,27191772,26638637,26116311,511339,0.979658,0.980392,51.074358,38969559,38969559,0,0,0,0,0,0,26636212,26636212,0,0,0,0,0,0,20456,20456,20456,1.5e+07,215,0.178123951180728,40,0.1861323,0.1744204,1.021233,0.3162197,0.0452874462562,0.0620442976178,0.062008579564,0.0346655875021,0.274741402587,0.491307727893,0.134336982056,9.34200299344e-113,0.573167391413,0.503223542841,0.0746635116551,0.259897086212
51f7a6e7-e584-46ff-92a5-bdc9cc73913e,BLUEPRINT,IHECRE00001517.1,H3K36me3,44166852,42966033,97.28,0,0,0,0,0,0,0,0,0,34456442,33972512,98.6,0,0,0,0,0,0,0,0,0,35068870,0,1420342,0,0,0.040502,27204763,0,568551,0,0,0.020899,35068077,33679501,32363682,1264376,0.960403,0.960931,25.596565,27191772,26638637,26116311,511339,0.979658,0.980392,51.074358,33648528,33648528,0,0,0,0,0,0,26636212,26636212,0,0,0,0,0,0,121580,121580,121580,1.5e+07,195,0.186616730057724,40,0.1897196,0.1821425,1.024565,0.5904976,0.352538999955,0.354682428531,0.354530403984,0.323714317684,0.191647448709,0.490641451941,0.162101588647,4.19242591968e-97,0.757056544323,0.508422979832,0.261059715138,0.400979581383
