uuid,data_generating_centre,epirr_id,total,fraction_mapped,fraction_duplicates,fraction_rrna,fraction_intergenic
64ea1fc6-547e-4b1d-8b7b-729e8d152b63,BLUEPRINT,IHECRE00002274.1,98971544,0.977615,0.607447,0.000211139,0.0406729
1801fd58-f056-437a-a2fc-1214c959fb5b,BLUEPRINT,IHECRE00002275.1,102746690,0.986754,0.624356,0.000912752,0.025451
2ae623a5-8a1c-41d3-a52e-51d7dff65456,BLUEPRINT,IHECRE00002277.1,91023977,0.979169,0.630972,0.000159995,0.0337563
5d77f3b3-775c-4883-9eb1-3fcfea65e625,BLUEPRINT,IHECRE00002279.1,107590216,0.987262,0.634446,0.000973971,0.0265681
d6572037-3c6c-49a0-bae0-52c217340723,BLUEPRINT,IHECRE00002280.1,97427251,0.977811,0.597156,0.000613423,0.0265227
29253530-c909-4281-aa43-aa5f0d5540c3,BLUEPRINT,IHECRE00002281.1,91815406,0.98624,0.576316,0.000989376,0.0306503
52992d56-2c4e-4cd7-9933-fed5f14f7be1,BLUEPRINT,IHECRE00002282.1,115921574,0.909689,0.607799,0.000483231,0.0303887
2334631b-3f80-438d-950d-9c0c3460d1d3,BLUEPRINT,IHECRE00002283.1,100411628,0.986057,0.610979,0.00145557,0.0293874
a1dfa1e8-b3ae-480e-9735-38321b563bd7,BLUEPRINT,IHECRE00002284.1,95860885,0.978588,0.61334,0.000220247,0.0346168
3ee7ff78-f378-4b88-a232-56b5a7217f0d,BLUEPRINT,IHECRE00002285.1,78607172,0.979148,0.761505,0.000316378,0.031105
252b69bb-07f4-425d-b84f-a4e3a65db804,BLUEPRINT,IHECRE00002286.1,96242421,0.982093,0.598945,0.000157862,0.0382646
6beda00a-414a-414a-9f3a-95c6e19088ab,BLUEPRINT,IHECRE00002287.1,104788528,0.979086,0.221087,0.000837871,0.0328229
7b727b50-1167-4406-ba71-f7a6c039c40e,BLUEPRINT,IHECRE00002288.1,91659174,0.982188,0.54138,0.00084494,0.0293226
28fe78c3-bf39-4f38-a8ef-3274845965e1,BLUEPRINT,IHECRE00002289.1,83428365,0.987408,0.589632,0.000296233,0.0381792
9bda000a-33fa-4271-bbfb-0a1977888217,BLUEPRINT,IHECRE00002290.1,105804300,0.972452,0.241875,0.00189988,0.0352028
4a3392f1-fd69-4b86-91fc-f6ee164a8901,BLUEPRINT,IHECRE00002291.1,82374866,0.979224,0.61854,0.000407322,0.0314319
25d9a906-1a17-41b2-8a38-4f018b3747e8,BLUEPRINT,IHECRE00002292.1,84870073,0.988729,0.636678,0.000825946,0.0361913
6612e2fd-7e9a-42fa-93e0-f04612174451,BLUEPRINT,IHECRE00002293.1,98265306,0.984792,0.619144,0.000343822,0.0357778
7ada6ae8-7a4d-4324-be99-f33b4b119fde,BLUEPRINT,IHECRE00002294.1,95728714,0.987038,0.596739,0.00106297,0.031021
e7f3079a-98e8-411e-8f66-9247a397395e,BLUEPRINT,IHECRE00002295.1,108438458,0.975171,0.24667,0.00220584,0.0334744
a2426a96-1ae2-4680-aa1a-134a80a4a6b4,BLUEPRINT,IHECRE00002296.1,95871035,0.980639,0.591929,0.0012359,0.0265748
d1da80b5-6bff-42e0-809b-8fed78edac2c,BLUEPRINT,IHECRE00002297.1,121669162,0.981395,0.21453,0.00197016,0.0326847
19ad7a5c-78ea-4029-be3a-298facfb459c,BLUEPRINT,IHECRE00002298.1,99673312,0.971141,0.495795,0.00810364,0.0485889
fd1708dd-f8f0-408c-bbf0-fdecfede9c61,BLUEPRINT,IHECRE00002299.1,95235755,0.988477,0.650608,0.000571818,0.0353391
7473ff16-861e-4ace-a766-e1e7d9dbdcf1,BLUEPRINT,IHECRE00002300.1,113048288,0.97706,0.187891,0.00160517,0.0354872
d624b35a-000e-4d3c-aa68-a66218b9067f,BLUEPRINT,IHECRE00002301.1,101480263,0.976955,0.594825,0.00120504,0.0278303
29473459-c126-4f8b-8e0a-6b035d8b8438,BLUEPRINT,IHECRE00002302.1,93756481,0.986588,0.569334,0.00107312,0.0267196
f0c6e37f-f6d5-477b-b82d-bb42660a6d22,BLUEPRINT,IHECRE00002303.1,90861226,0.985502,0.643001,0.00028749,0.0328679
88ed6442-b57e-4069-b5e2-e92843261f17,BLUEPRINT,IHECRE00002304.1,79597974,0.987501,0.563432,0.000745683,0.0292709
de61329b-178a-4d5f-89a1-f42656ddafef,BLUEPRINT,IHECRE00002305.1,84991339,0.988044,0.574032,0.000840963,0.031165
add19ef7-5bf7-46ca-8a84-94f7436952af,BLUEPRINT,IHECRE00002306.1,94703971,0.98769,0.637626,0.000307938,0.034789
1ecd1f7c-067e-40d5-a520-9d0eb5bb4cdf,BLUEPRINT,IHECRE00002307.1,110941930,0.979202,0.321484,0.00371133,0.0399418
2a46b899-a71b-446c-9a56-808611c97d14,BLUEPRINT,IHECRE00002308.1,92302940,0.984537,0.566583,0.00157544,0.0320703
371a3fd5-4c13-4f23-9a54-b9a1cf049dcf,BLUEPRINT,IHECRE00002309.1,108315888,0.974136,0.23089,0.00140553,0.0333631
b48a92c2-bcd6-4364-8a79-0851d5410cf6,BLUEPRINT,IHECRE00002310.1,83089095,0.981975,0.637916,0.000250627,0.0335754
43d63eb8-9d2c-480d-a19b-5d4f70247c39,BLUEPRINT,IHECRE00002311.1,96010262,0.972508,0.225948,0.00142883,0.0363532
c9b962c8-65a8-44ef-bf85-b63133be00f5,BLUEPRINT,IHECRE00002312.1,99528537,0.986338,0.569729,0.000866314,0.0259027
78158a7c-e265-4668-8b8b-e892d98a0714,BLUEPRINT,IHECRE00002313.1,106024507,0.986431,0.647245,0.000710718,0.02813
7a8d4d7f-67ef-4df3-9ae6-a6bb66d92004,BLUEPRINT,IHECRE00002314.1,84353118,0.985954,0.678537,0.000791119,0.0330921
5fa1ebe4-af7c-494a-bf54-e79a2d486aa1,BLUEPRINT,IHECRE00002315.1,85485782,0.986838,0.654016,0.000931679,0.0324073
195841c2-599b-4837-ac96-a09636b960ff,BLUEPRINT,IHECRE00002316.1,101518358,0.985644,0.608831,0.000872288,0.0298038
5de4b9fc-8c3d-4203-987e-44ffe20298ee,BLUEPRINT,IHECRE00002317.1,105345260,0.968374,0.431542,0.00702608,0.0415719
8e16982c-aa18-48ef-aed2-d5f6561aec69,BLUEPRINT,IHECRE00002318.1,114860042,0.971777,0.33983,0.00275488,0.0383308
853d3aa4-65bd-45eb-908e-807eb349c40d,BLUEPRINT,IHECRE00002319.1,97951930,0.96778,0.220369,0.00223716,0.0345574
a1e8e477-24bf-4ee2-9e21-e8b8827416bf,BLUEPRINT,IHECRE00002320.1,102945333,0.98536,0.672002,0.000878121,0.0312984
c77f6b73-b042-4974-b314-34a527d43aaa,BLUEPRINT,IHECRE00002321.1,94644194,0.986161,0.653873,0.000421377,0.0269509
ddb6250b-b658-43d5-8c8a-10653b2481e0,BLUEPRINT,IHECRE00002322.1,109226172,0.969849,0.215178,0.0016103,0.0327323
204a4383-1b3b-4c9f-a757-5987ce6590e7,BLUEPRINT,IHECRE00002323.1,96666286,0.987217,0.613485,0.000490922,0.0272863
40d8d6cf-cb7b-450f-838d-cbbf23ee59c9,BLUEPRINT,IHECRE00002324.1,102922386,0.981968,0.26265,0.00459775,0.0380066
6d572df8-84d0-4465-8182-20c05dacc4eb,BLUEPRINT,IHECRE00002324.1,72648256,0.963524,0.131509,0.00133858,0.0250925
212f21c1-9243-4203-8bad-0bbaae1bc9f5,BLUEPRINT,IHECRE00002325.1,101713835,0.982605,0.638336,0.000381351,0.0323134
300991f8-95f8-4613-bcd9-3450c9cd5029,BLUEPRINT,IHECRE00002326.1,117254328,0.970457,0.194007,0.00209465,0.0373853
def3b6cb-16ad-4a8b-97e7-b59b7da5904c,BLUEPRINT,IHECRE00002327.1,85104630,0.988109,0.632114,0.000962295,0.0338507
27efa3a6-87c0-4911-ba8e-fc99675441bc,BLUEPRINT,IHECRE00002328.1,88335480,0.98688,0.590248,0.000775851,0.0270112
9e247450-ed87-4a31-9358-8d7e5524dfb3,BLUEPRINT,IHECRE00002329.1,92999512,0.981985,0.587068,0.000937376,0.0272823
aaa4479a-293a-4b4c-adaa-d5a5a9856ae2,BLUEPRINT,IHECRE00002330.1,87768112,0.988223,0.585674,0.00101435,0.0260732
ec74cebc-2b99-4636-8f67-b231a1ce2eeb,BLUEPRINT,IHECRE00002331.1,91930046,0.987581,0.638158,0.000491164,0.0368727
7e7eac91-2ac9-4d44-936b-5a31183b4211,BLUEPRINT,IHECRE00002332.1,105848345,0.98463,0.636283,0.000924157,0.0255647
19c494bb-fda0-48d8-8b1e-7c44ce205dfc,BLUEPRINT,IHECRE00002333.1,104652960,0.971025,0.433847,0.0073537,0.0455776
61c6fe64-82d0-42af-9035-8616076917d6,BLUEPRINT,IHECRE00002334.1,37495962,0.986687,0.46763,0.00018926,0.0364771
2b0eae41-0efc-4adf-978e-77a58b0cc868,BLUEPRINT,IHECRE00002335.1,97684242,0.987286,0.576759,0.000559381,0.0261317
211868e1-9cf5-4d99-901b-658d7a8256e3,BLUEPRINT,IHECRE00002336.1,85942758,0.979662,0.653694,0.000288996,0.0359352
9041f499-8fc9-464b-a2f4-dc6b998fe91f,BLUEPRINT,IHECRE00002337.1,71251790,0.97739,0.574123,0.00147358,0.0276511
e8b1a996-5153-474e-ad6d-d9c60ae9efbd,BLUEPRINT,IHECRE00002338.1,95260911,0.987673,0.652064,0.000512559,0.0344089
8d7c2de7-d659-4d2b-9018-31720daabc06,BLUEPRINT,IHECRE00002339.1,88208916,0.986266,0.57858,0.000817783,0.0316096
40265bd2-ccc4-4a21-a535-b708722c2433,BLUEPRINT,IHECRE00002340.1,91406003,0.988468,0.598237,0.00128618,0.0322723
9dfcebce-9369-4e3b-8a3a-6867c7385822,BLUEPRINT,IHECRE00002341.1,97449741,0.985623,0.60654,0.000318817,0.0322568
ddd011dc-ac09-4313-92a0-383fe3975458,BLUEPRINT,IHECRE00002342.1,92695098,0.984781,0.634088,0.000955377,0.0279382
86727222-baab-45c1-8233-3881732d643e,BLUEPRINT,IHECRE00002343.1,98920444,0.985718,0.689354,0.000514175,0.0331536
26487302-0722-4932-bdcc-ec44e9512b43,BLUEPRINT,IHECRE00002344.1,112649534,0.982625,0.206741,0.00102993,0.0341017
bb122c08-615a-4a3d-9d70-bc09b551b11b,BLUEPRINT,IHECRE00002345.1,89914688,0.981344,0.600531,0.000177567,0.0406425
d85030e5-4d1a-46e0-9412-8e407e151d95,BLUEPRINT,IHECRE00002346.1,105527568,0.984456,0.557166,0.0525902,0.0421773
4fa44ad6-1b61-4dcf-91e2-0178505fb927,BLUEPRINT,IHECRE00002346.1,44701538,0.967718,0.0923144,0.00129258,0.0270706
b35d0345-5c64-4424-b171-b25641e5219f,BLUEPRINT,IHECRE00002347.1,98179402,0.980312,0.655348,0.000290961,0.0335071
072f7460-3585-4313-9c21-b23e5f86532f,BLUEPRINT,IHECRE00002348.1,92514857,0.979911,0.578522,0.00115221,0.0263421
99df5112-40ea-4283-8eb8-03c2d68436cd,BLUEPRINT,IHECRE00002349.1,88656492,0.989008,0.687737,0.000583335,0.0319018
5652007d-f4fe-49a5-982a-b2cfbb745387,BLUEPRINT,IHECRE00002350.1,101760386,0.985557,0.649214,0.000715481,0.0365036
de9ee341-bb06-44be-98c3-e38dcf74a36d,BLUEPRINT,IHECRE00002351.1,97509536,0.987855,0.60262,0.000608439,0.0255156
9c687461-4744-4a8c-b580-827f2036187b,BLUEPRINT,IHECRE00002352.1,108569206,0.980794,0.229143,0.000832951,0.0311091
ed623d0e-6d43-46cc-b9f2-ae1c7f8fb9ea,BLUEPRINT,IHECRE00002353.1,105717582,0.985938,0.631443,0.000205313,0.0357029
9d940651-547e-4b72-9228-7edf550bda7e,BLUEPRINT,IHECRE00002354.1,58719092,0.970048,0.128658,0.00120103,0.0223502
24285cfe-de68-4dcb-9851-d664c4d9232f,BLUEPRINT,IHECRE00002354.1,82259154,0.982426,0.246317,0.00422615,0.0375127
c273b287-0c61-4d81-8434-6b580d142935,BLUEPRINT,IHECRE00002355.1,142225188,0.976952,0.366462,0.0130516,0.037445
0eba217c-67e7-466e-bc31-4d057122dd2b,BLUEPRINT,IHECRE00002355.1,61695622,0.973346,0.119428,0.00132585,0.0249494
c48fcd12-9f88-4b40-89a8-ef644a4688a3,BLUEPRINT,IHECRE00002356.1,107571484,0.976086,0.205079,0.00142393,0.0350442
6717325e-5da6-46e9-b48e-9f01223a7527,BLUEPRINT,IHECRE00002357.1,112313322,0.9704,0.525449,0.0118846,0.0481915
0984a251-ce1c-470b-9f71-0d0be13a204b,BLUEPRINT,IHECRE00002358.1,92348688,0.98789,0.575844,0.000794516,0.0296741
eb09e3a7-1cd3-47c1-a312-5d64daa5e5ca,BLUEPRINT,IHECRE00002359.1,105078874,0.967062,0.240168,0.00186884,0.0327103
32e33b02-7155-4c04-83ef-622b5d1a1f9c,BLUEPRINT,IHECRE00002360.1,104372355,0.985268,0.585533,0.000519854,0.0281075
a5e03267-ad19-495a-b703-6887ea6ffa6a,BLUEPRINT,IHECRE00002361.1,106086556,0.985981,0.636183,0.00240415,0.027506
c0c7db1e-dd13-43ca-83e0-d63d80f1a8d1,BLUEPRINT,IHECRE00002362.1,106192728,0.985496,0.628233,0.000726567,0.0280284
9370f387-403b-481b-8237-ef20c49abcd3,BLUEPRINT,IHECRE00002363.1,87047156,0.985041,0.61218,0.00050242,0.0366825
cc33f565-4936-41ee-8b05-cba0c6162849,BLUEPRINT,IHECRE00002364.1,90102464,0.9876,0.57612,0.00111332,0.0263681
66a734f6-03dd-4538-a623-086c984b3b4f,BLUEPRINT,IHECRE00002365.1,84627629,0.982413,0.63577,0.000299546,0.0312765
2df828ef-a211-4898-b2b6-dc1f48d5f0c0,BLUEPRINT,IHECRE00002366.1,42623489,0.987002,0.450383,0.000487123,0.0398844
f3ce7a33-0221-4b36-8e51-11f35bb0345e,BLUEPRINT,IHECRE00002367.1,106292421,0.985642,0.669001,0.000589083,0.025337
7dc80a68-9346-4fa5-92b1-00fa5982a444,BLUEPRINT,IHECRE00002368.1,93131293,0.9872,0.633312,0.000293553,0.0362057
3651e194-452d-48ea-ba20-5d691be7c491,BLUEPRINT,IHECRE00002369.1,112278108,0.984827,0.644185,0.000341995,0.0357945
baeeb843-ccf1-4892-b39c-c98c2dc78a8e,BLUEPRINT,IHECRE00002370.1,100509773,0.985127,0.680801,0.000680605,0.0275343
2d94069a-8193-4c35-9801-ed73b9c044ee,BLUEPRINT,IHECRE00002371.1,92973152,0.970948,0.274037,0.00206682,0.0292087
6885d894-c534-48ca-9bfb-45be5e348ef8,BLUEPRINT,IHECRE00002372.1,94044654,0.984147,0.380858,0.0193568,0.0339352
2eff039d-438a-4e14-a50d-72600ce6c156,BLUEPRINT,IHECRE00002373.1,69645739,0.975266,0.733429,0.00323382,0.0381383
6ca94f4e-35b0-4dfd-ae2a-aba4c2659b81,BLUEPRINT,IHECRE00002374.1,99993692,0.984239,0.62249,0.000230639,0.0379272
2e00c834-4d85-4c3f-9d6a-ee1f9c0ae419,BLUEPRINT,IHECRE00002375.1,93194653,0.979111,0.597657,0.00115357,0.0291438
bb8c152b-6f36-4b01-a023-f7103a1e0d1f,BLUEPRINT,IHECRE00002376.1,87818149,0.980079,0.588056,0.000367567,0.0254077
f24cbc5e-e641-4dde-befd-33cfa072c23c,BLUEPRINT,IHECRE00002377.1,36040414,0.986938,0.511688,0.000386538,0.0333487
4a730938-bc19-4cb8-9852-a413b3e25619,BLUEPRINT,IHECRE00002378.1,93625793,0.986792,0.598623,0.00015215,0.0365968
a35bcfba-d894-4096-903e-36bf9a044085,BLUEPRINT,IHECRE00002379.1,97587637,0.985342,0.68454,0.000296317,0.0340407
d0c12b43-0ddb-42ef-ae8e-03680f89bec0,BLUEPRINT,IHECRE00002380.1,87434266,0.968542,0.25823,0.00185224,0.0333123
f8668303-3127-461f-a167-167951a809e2,BLUEPRINT,IHECRE00002381.1,117885442,0.983119,0.292894,0.00958211,0.0372262
543165cc-1d1e-401a-9922-6e649f121ad3,BLUEPRINT,IHECRE00002381.1,59004278,0.968306,0.108685,0.00120464,0.0237664
474a4282-2ba8-4c88-b667-9a7c9dddb1c2,BLUEPRINT,IHECRE00002382.1,110041899,0.988206,0.661384,0.000127446,0.0310283
e71aed4b-eea8-42cb-a3f3-3055621db924,BLUEPRINT,IHECRE00002383.1,92336355,0.977164,0.557179,0.00148628,0.0276511
511b15ab-27fd-4c85-b126-0500d39b78b6,BLUEPRINT,IHECRE00002384.1,51645018,0.986676,0.566919,0.00037775,0.0360805
a046a6a4-029d-469e-83b1-bf050ce337f7,BLUEPRINT,IHECRE00002385.1,111135034,0.966697,0.252943,0.00120328,0.028446
9805fdf6-07f2-4b6d-bf98-7eb4a22e3e7c,BLUEPRINT,IHECRE00002386.1,124299760,0.983914,0.294338,0.00733511,0.0396333
f46c0e24-2ab8-4dc2-a996-1ce5600db664,BLUEPRINT,IHECRE00002386.1,64114434,0.966651,0.137626,0.0016143,0.0232027
d27c96de-1cbd-4b85-8d53-c3c13888784f,BLUEPRINT,IHECRE00002387.1,110650088,0.974807,0.2122,0.000522888,0.0314905
2dd35740-ab3d-49a9-9d88-2d1576d23b53,BLUEPRINT,IHECRE00002388.1,95231858,0.985092,0.710127,0.00115124,0.0280581
02aed09f-41c2-4e6b-bb36-37bdae7c10bc,BLUEPRINT,IHECRE00002389.1,76652333,0.975593,0.556493,0.000829149,0.0307524
3234442a-130f-406c-ace4-8fc9cdc18cb8,BLUEPRINT,IHECRE00002390.1,98949945,0.977947,0.621235,0.000470993,0.0338057
bf2f6e61-19a6-4aa6-a2ce-9e49f33b9a46,BLUEPRINT,IHECRE00002391.1,106746334,0.972267,0.192571,0.000705645,0.0358774
a60f3348-80e2-44ac-b4a6-8f9a5b3a319b,BLUEPRINT,IHECRE00002392.1,104981410,0.981789,0.230862,0.00146978,0.0348005
7e2f7f4d-43f2-43ef-9668-228fd34d6de4,BLUEPRINT,IHECRE00002393.1,82616049,0.984057,0.579408,0.000934809,0.0303309
b90e7e7d-85d2-4133-b655-b2817376c673,BLUEPRINT,IHECRE00002394.1,111796202,0.980508,0.327645,0.00654028,0.0401525
9b0bab4b-6611-43b9-a49e-39eff8c9e4aa,BLUEPRINT,IHECRE00002395.1,81247470,0.986893,0.526383,0.000812247,0.0398488
ccf360e4-1262-47e9-9083-513800bbeb2c,BLUEPRINT,IHECRE00002396.1,107084410,0.986012,0.651083,0.00139597,0.0264722
b8e17690-214e-4844-a60a-d3550bde3fd3,BLUEPRINT,IHECRE00002397.1,138376520,0.978384,0.173378,0.00114531,0.0229882
142adcb1-306a-4317-917c-4256403bb50e,BLUEPRINT,IHECRE00002397.1,91641190,0.976669,0.480356,0.0231677,0.0406213
98eeecc6-a46b-4861-9e6e-f348972b0882,BLUEPRINT,IHECRE00002398.1,81745614,0.976932,0.637889,0.000138317,0.0372757
a91a053b-35d5-4114-83d4-54e250ff6700,BLUEPRINT,IHECRE00002399.1,111089052,0.979193,0.200531,0.00110304,0.032857
ff6fe5b1-fad5-405c-ae64-c3e7ee6a052c,BLUEPRINT,IHECRE00002400.1,125935030,0.985547,0.77869,0.0839448,0.0424542
16c0baf8-b46f-4e7d-a12a-91092dec8484,BLUEPRINT,IHECRE00002400.1,48916334,0.973183,0.157901,0.00188041,0.0204048
07b5b5e9-87e8-4e8d-9ac0-87a75c08fa8d,BLUEPRINT,IHECRE00002401.1,90452663,0.987165,0.553352,0.000551137,0.0280962
4b276920-06f5-4726-9b5e-d34eddc70b92,BLUEPRINT,IHECRE00002402.1,78754803,0.986054,0.575182,0.000159394,0.0391259
5d56252e-ee84-44ee-82f7-454a02c5b350,BLUEPRINT,IHECRE00002403.1,89520453,0.987502,0.608722,0.000516325,0.0226943
6ffd27bd-b6f2-4b1c-83aa-1191c2cfa7d4,BLUEPRINT,IHECRE00002404.1,75427612,0.984631,0.596397,0.000511187,0.0355552
f2e79efe-bd70-4ab5-8af5-326cfa93dffd,BLUEPRINT,IHECRE00002405.1,105777111,0.986724,0.623735,0.000850049,0.0245622
975900ce-b2cf-4528-955f-f9c4842f2db5,BLUEPRINT,IHECRE00002406.1,88552874,0.985786,0.588054,0.000507365,0.0282379
2db60cdd-c2cc-4b74-b7ec-98971840f70b,BLUEPRINT,IHECRE00002407.1,96304828,0.979304,0.586861,0.000941707,0.0288296
9899e657-38d3-47a1-b94a-ee4f0c178ebe,BLUEPRINT,IHECRE00002408.1,84678789,0.988823,0.656398,0.000450961,0.0321776
1f0fbade-a330-49bf-b5c7-b4cdd9e1982d,BLUEPRINT,IHECRE00002409.1,94099788,0.987495,0.598879,0.00113993,0.0294852
04f84c14-09a9-4a44-ae7d-c0f4de98e8f3,BLUEPRINT,IHECRE00002410.1,107637824,0.977128,0.229697,0.00105787,0.0375743
52f5cbe1-8585-4c71-9bc2-64a0f52b71fe,BLUEPRINT,IHECRE00002411.1,86698916,0.907728,0.622858,0.000393931,0.0258741
6c930de7-7ec8-4023-b0c2-fba39778689b,BLUEPRINT,IHECRE00002412.1,123402732,0.985678,0.697439,0.038675,0.0592571
78c45e43-4203-4a9f-a1f5-1c7b58b272d5,BLUEPRINT,IHECRE00002413.1,98919515,0.986371,0.626233,0.000432791,0.0257726
44ecc2b7-17ea-48ac-aed0-bb3a638555fb,BLUEPRINT,IHECRE00002414.1,94361974,0.98315,0.627522,0.000401188,0.0341387
d71d2bd7-1b02-48a5-9a51-d8137218a3d8,BLUEPRINT,IHECRE00002415.1,86637261,0.986959,0.619575,0.000234857,0.0332099
ecb6236b-79d7-417f-add2-40f105df3b9a,BLUEPRINT,IHECRE00002416.1,109247156,0.888103,0.581647,0.000688591,0.0265748
35b1450e-aab3-41c6-9aaf-2e8d5dc83ca8,BLUEPRINT,IHECRE00002417.1,100900071,0.986205,0.60772,0.00125711,0.0283083
0c05ee82-5bae-4479-aed6-93f6c40d46e9,BLUEPRINT,IHECRE00002418.1,97423851,0.982548,0.673919,0.000397791,0.0325813
ebe6eb26-f955-4704-adc9-3d0e5f0537e2,BLUEPRINT,IHECRE00002419.1,91378514,0.976422,0.601239,0.000906192,0.0266897
39046988-2504-49b0-83a6-fe7acf7cfcff,BLUEPRINT,IHECRE00002420.1,77546248,0.987184,0.591965,0.000472382,0.0374424
b1249de1-b93a-41d6-b5eb-86454318891d,BLUEPRINT,IHECRE00002421.1,82127110,0.986503,0.619646,0.000366854,0.0346893
0a3b4475-c84d-4c44-8123-07dec2107b5c,BLUEPRINT,IHECRE00002422.1,76329760,0.972998,0.720756,0.000182984,0.0399128
3c9b7bc1-50ff-46dc-9787-e7291e448c95,BLUEPRINT,IHECRE00002423.1,80637203,0.981443,0.589781,0.000154838,0.0350647
882dd01a-185f-4a4c-aa6f-2004b4b865d3,BLUEPRINT,IHECRE00002424.1,124159350,0.984403,0.407911,0.00711392,0.0434747
5da15ada-1c50-4b55-9575-34f23a7198c8,BLUEPRINT,IHECRE00002425.1,99144276,0.98552,0.623695,0.000256784,0.0343817
b66a1ae2-c0d0-47c2-a4d0-a06bb3e50d42,BLUEPRINT,IHECRE00002426.1,107365006,0.98469,0.653976,0.00113756,0.0296098
6552069a-8e34-4421-bac0-08058dda10c6,BLUEPRINT,IHECRE00002427.1,82775028,0.976959,0.404922,0.0115803,0.0339953
8ff279b2-6365-4c79-8922-4e79408b83cd,BLUEPRINT,IHECRE00002428.1,117129470,0.978587,0.436392,0.00822006,0.041155
322512f9-4a20-48f8-8a4f-8f914a65993b,BLUEPRINT,IHECRE00002430.1,88957276,0.980569,0.551337,0.000995727,0.0266777
020919c6-1db3-4776-8106-806ebe3e752c,BLUEPRINT,IHECRE00002431.1,90102092,0.979606,0.630016,0.000233933,0.0312762
d2a54d58-d1a1-4636-aa27-c17db39665d1,BLUEPRINT,IHECRE00002432.1,101450020,0.967532,0.224873,0.00205733,0.0347199
828fd472-24ba-41c2-93eb-8da5bf18912a,BLUEPRINT,IHECRE00002433.1,101547797,0.983508,0.740283,0.0014865,0.0248261
9521032a-78c9-4787-8f7b-fb3f3d4d53ba,BLUEPRINT,IHECRE00002436.1,100655209,0.892206,0.605649,0.000448638,0.0236518
689abc3a-f656-4259-aec1-053e267d2fc4,BLUEPRINT,IHECRE00002437.1,91303330,0.971831,0.246272,0.00154978,0.0343508
5b2bb526-c648-49d7-bf1e-d38da140a478,BLUEPRINT,IHECRE00002438.1,79717545,0.979532,0.595156,0.000668226,0.0326617
89a03871-3d3f-4167-90a0-c5645614520f,BLUEPRINT,IHECRE00002439.1,88599539,0.980015,0.641613,0.000246197,0.0329052
d9385bdf-1d2b-4780-86cb-93e5ad5840fa,BLUEPRINT,IHECRE00002440.1,102960346,0.976845,0.266533,0.00177457,0.0333421
2fa26bf0-eb6e-478c-83cf-e075b6e4c33f,BLUEPRINT,IHECRE00002441.1,98461766,0.968252,0.240913,0.000971607,0.0293059
a94e8530-c09a-45b9-abd1-320738572ad9,BLUEPRINT,IHECRE00002442.1,98940737,0.97934,0.626884,0.000243393,0.0330277
251e78c2-1a44-44ee-9670-d7a73868b773,BLUEPRINT,IHECRE00002443.1,107373139,0.984052,0.644796,0.000386918,0.0354862
514578d7-369e-4a89-afbc-53ec27a8dc64,BLUEPRINT,IHECRE00002444.1,95255037,0.987171,0.626975,0.00142817,0.0283731
1bb40eab-620a-4420-9b92-5c6bc6fb380d,BLUEPRINT,IHECRE00002445.1,75013219,0.981202,0.617582,0.000246892,0.0366615
83655393-45a2-4442-aa69-18a6460732ee,BLUEPRINT,IHECRE00002446.1,113405418,0.976795,0.21195,0.00122427,0.0324412
edcbb398-802a-4bcc-9c34-827402deecf7,BLUEPRINT,IHECRE00002447.1,117432446,0.972908,0.244759,0.00219973,0.0320052
4a5916dd-7321-4fdc-9264-5e58c70ea926,BLUEPRINT,IHECRE00002449.1,74039062,0.973182,0.694225,0.00072027,0.0411832
7a1f8435-5e67-4e82-a998-6c9c58865150,BLUEPRINT,IHECRE00002450.1,95635536,0.986845,0.711583,0.000305274,0.0232589
9fc1bf61-08e6-4387-992c-89b120dc8486,BLUEPRINT,IHECRE00002451.1,95489729,0.9787,0.622596,0.00170805,0.0287625
5845c9a1-c4f7-4a94-bf94-16935b195e6b,BLUEPRINT,IHECRE00002452.1,120766024,0.976639,0.166034,0.00118509,0.0205615
8b99a806-9079-42a5-9b96-00e56fe9afb5,BLUEPRINT,IHECRE00002452.1,136834332,0.975213,0.362473,0.0110487,0.0356423
2266cfc7-8c78-4db0-a0fd-f1012aba3d0a,BLUEPRINT,IHECRE00002453.1,94978230,0.980508,0.617458,0.000191019,0.0365425
1ab352d1-f4b3-4856-b94b-74651f36cac9,BLUEPRINT,IHECRE00002454.1,103343513,0.986244,0.705723,0.000234837,0.0306503
3d622546-3c26-4ebb-b122-e73d02a283e6,BLUEPRINT,IHECRE00002455.1,129095924,0.97925,0.232314,0.000853325,0.0311542
37d4f59a-1b0e-4d67-9bb2-b5e638aff642,BLUEPRINT,IHECRE00002456.1,103255163,0.985404,0.639351,0.000701183,0.0278292
45fb3b9a-56f1-4cc5-9743-fc9a16dee31f,BLUEPRINT,IHECRE00002457.1,86511840,0.987929,0.680515,0.00145261,0.0286576
41e086de-bd91-44c0-9159-07b1b1572756,BLUEPRINT,IHECRE00002458.1,88393447,0.98659,0.603099,0.000564259,0.0270074
4f15d43b-d569-427a-8a3e-9a6964cbf5ff,BLUEPRINT,IHECRE00002459.1,86250013,0.9835,0.555674,0.000727776,0.0285888
cc111aff-6e96-4bd8-a937-3eb87a207be1,BLUEPRINT,IHECRE00002460.1,90299066,0.987333,0.605787,0.000977777,0.0396559
ac35d3a0-01c7-486f-9b84-ada670937297,BLUEPRINT,IHECRE00002461.1,106440479,0.987802,0.668388,0.000459892,0.0338302
